"","date","MMM","ABT","AMD","AET","AFL","APD","ALK","LNT","MO","AEP","AXP","AIG","ADI","ANDV","AON","APA","AAPL","AMAT","ADM","ARNC","ADP","AVY","BLL","BAC","BK","BBT","BDX","HRB","BA","BMY","CPB","CAT","CNP","CTL","CVX","CHD","CINF","C","CLX","CMS","KO","CL","CMCSA","CMA","CAG","ED","CSX","CMI","CVS","DHR","DE","D","DOV","DWDP","DTE","DUK","ETN","ECL","EIX","EMR","ETR","EQT","EFX","ES","EXC","XOM","FRT","FDX","FITB","FLS","FMC","FL","F","GD","GE","GIS","GPC","GT","GWW","HAL","HAS","HP","HSY","HES","HON","HRL","HST","HPQ","HBAN","ITW","IR","INTC","IBM","IP","IPG","JEC","JNJ","JPM","KSU","K","KMB","KLAC","KR","LEG","LEN","LUK","LLY","LNC","LMT","L","LOW","MTB","MRO","MMC","MAS","MAT","MKC","MCD","MRK","TAP","MSI","MYL","NWL","NEM","NEE","NKE","NI","NBL","JWN","NTRS","NUE","OMC","OKE","PCAR","PNR","PEP","PFE","PCG","PG","PGR","PEG","PSA","SHW","LUV","SYK","SYY","TGT","TXN","TXT","TMK","TRV","TSN","USB","UNP","UTX","VFC","VAR","VNO","VMC","WMT","WBA","DIS","WEC","WFC","WELL","WDC","WY","WHR","XEL","ZION"
"167",1980-08-27,0.623024,0.01391,4.479167,1.448511,0.003291,1.152126,0.622021,0.14416,0.004606,1.381159,0.311264,24.686255,0.98598,11.279902,0.433135,3.115268,NA,0.128516,1.21449,3.927142,0.261978,0.860651,0.000152,0.153293,0.017878,0.39757,0.468813,0.017108,1.801842,0.129381,0.382965,0.74505,0.135722,0.229946,0.311753,0.002858,0.208901,9.495892,0.119707,7.455605,0.020844,0.005474,0.080281,0.482817,0.157155,0.486447,NA,0.133523,0.208636,0.045663,0.381364,0.162476,0.975992,0.736674,0.845323,1.021845,0.030551,0.133308,0.649582,0.303371,1.715186,0.114453,0.12263,1.726187,0.183338,0.109505,0.94223,3.250887,0.057598,0.467933,0.066825,2.254577,0.002995,0.13191,0.006211,0.022303,1.373,2.608327,1.734274,1.673644,0.013064,NA,0.173828,3.569585,0.990029,0.000283,0.32152,0.071877,0.5088,0.140095,0.106434,0.238412,2.034809,2.025752,0.146921,0.209786,0.005177,0.373161,0.449425,0.566031,0.388221,NA,0.056933,0.051511,0.32283,0.02466,0.26985,0.936332,1.260416,0.048512,0.00575,0.023329,0.354993,0.164642,0.911054,1.398083,0.116896,0.022109,0.47232,2.881151,3.17959,0.864036,0.15922,8.632334,0.440147,NA,0.023118,2.609705,0.960069,0.26559,0.191894,0.202419,NA,0.003189,0.21667,0.479011,0.000804,0.979282,0.039832,0.016249,0.125542,NA,0.404383,0.221535,0.101902,0.067346,0.035645,0.095532,0.371911,NA,1.109644,2.625152,0.000131,0.023939,0.061216,0.003234,0.102369,0.039328,0.295981,0.076712,0.018827,0.43013,0.21924,0.003765,296.533264,4.043687,6.40279,3.427616,0.459578,0.055893
"168",1980-08-28,0.615053,0.013768,4.375,1.448511,0.003291,1.152126,0.622021,0.141003,0.004491,1.381159,0.302618,24.434359,0.879961,10.704847,0.427687,3.057577,NA,0.127488,1.205685,3.884143,0.263322,0.840866,0.000152,0.153293,0.017878,0.402088,0.465827,0.016894,1.76708,0.129018,0.379864,0.729564,0.134477,0.226613,0.308097,0.002858,0.210383,9.420229,0.118247,7.305495,0.020409,0.005341,0.080281,0.477839,0.15067,0.488981,NA,0.13402,0.201949,0.045663,0.376049,0.16065,0.981325,0.726187,0.845323,1.021845,0.030062,0.132571,0.652913,0.296543,1.715186,0.114453,0.123331,1.750847,0.183338,0.107207,0.94223,3.222245,0.057598,0.48271,0.062669,2.243944,0.003009,0.13168,0.006169,0.022108,1.353479,2.608327,1.70914,1.619328,0.012851,NA,0.176475,3.548211,0.969113,0.000285,0.319936,0.070631,0.512903,0.140095,0.105996,0.236397,2.007782,2.013247,0.146921,0.198395,0.005194,0.369758,0.446507,0.548668,0.379022,NA,0.057607,0.051006,0.320023,0.026234,0.261185,0.936332,1.241743,0.048203,0.00575,0.023117,0.349141,0.163732,0.906987,1.46022,0.125283,0.021824,0.469282,2.821128,3.060106,0.875873,0.162758,8.457943,0.442204,NA,0.022877,2.588829,0.939642,0.263589,0.18809,0.200861,NA,0.003189,0.21667,0.466006,0.000804,0.979282,0.039515,0.016249,0.126357,NA,0.403004,0.221535,0.100717,0.067346,0.035292,0.094006,0.356834,NA,1.113295,2.625152,0.000131,0.023502,0.060145,0.003137,0.101928,0.039094,0.294033,0.075935,0.018705,0.425913,0.218116,0.003765,296.533264,4.043687,6.266558,3.470464,0.454816,0.055893
"169",1980-08-29,0.615053,0.01359,4.270833,1.469504,0.003394,1.139737,0.622021,0.141003,0.004504,1.381159,0.302618,24.182444,0.841087,8.802748,0.419514,3.115268,NA,0.12646,1.21449,3.884143,0.259963,0.860651,0.000151,0.152036,0.017878,0.402088,0.462841,0.016966,1.761287,0.128656,0.378313,0.729564,0.1351,0.223281,0.306531,0.002903,0.210383,9.533726,0.119707,7.255458,0.020627,0.00543,0.080281,0.477839,0.144984,0.491515,NA,0.129552,0.202618,0.045663,0.380035,0.158825,0.978659,0.731431,0.853776,1.021845,0.029695,0.132571,0.6729,0.295567,1.732002,0.116367,0.123331,1.750847,0.18164,0.107207,0.93582,3.27953,0.057598,0.492561,0.063948,2.233308,0.002995,0.13168,0.006169,0.021816,1.32745,2.587949,1.702856,1.610805,0.013277,NA,0.17824,3.47696,0.985381,0.000285,0.319936,0.071005,0.525212,0.139438,0.106653,0.235054,2.023227,2.013247,0.15166,0.204091,0.005202,0.372027,0.446507,0.55214,0.381782,NA,0.056933,0.051006,0.328445,0.028333,0.261185,0.925316,1.218403,0.047739,0.005685,0.023329,0.353043,0.161913,0.923256,1.553425,0.13734,0.021824,0.463621,2.801119,3.026918,0.887709,0.164527,8.545135,0.442204,NA,0.023118,2.4914,0.898788,0.263589,0.18809,0.200861,NA,0.003201,0.21667,0.461671,0.000804,0.984633,0.039769,0.015721,0.128802,NA,0.389209,0.221535,0.100125,0.067346,0.035292,0.092195,0.355159,NA,1.109644,2.625152,0.000131,0.024002,0.060451,0.003165,0.101487,0.039094,0.29306,0.075118,0.018521,0.420642,0.216992,0.003765,296.533264,4.043687,6.425493,3.470464,0.459578,0.055893
"170",1980-09-02,0.615053,0.013661,4.239583,1.500993,0.003343,1.139737,0.622021,0.145212,0.00458,1.381159,0.311264,24.266434,0.855223,8.758512,0.422238,3.115268,NA,0.127488,1.166617,3.962976,0.259963,0.870544,0.000154,0.153293,0.017878,0.402088,0.465827,0.017037,1.772873,0.131193,0.375406,0.727843,0.135722,0.216616,0.304964,0.002903,0.210383,9.609388,0.118247,7.205419,0.02099,0.00543,0.080281,0.477839,0.15067,0.491515,NA,0.131042,0.205961,0.045663,0.388008,0.158825,0.981325,0.744539,0.862229,1.036653,0.029573,0.134044,0.686225,0.292641,1.732002,0.120195,0.125433,1.726187,0.185035,0.108356,0.93582,3.322494,0.057598,0.497487,0.064587,2.318387,0.003022,0.132599,0.00624,0.022011,1.346971,2.567571,1.69029,1.648305,0.012851,NA,0.177357,3.56246,0.992353,0.000293,0.32152,0.071628,0.521109,0.138122,0.107529,0.238412,2.042532,2.038258,0.155807,0.20504,0.005235,0.377698,0.452344,0.555613,0.390982,NA,0.056933,0.051006,0.327041,0.03253,0.261804,0.9143,1.241743,0.049053,0.005587,0.023541,0.354993,0.163732,0.919188,1.553425,0.091735,0.022109,0.467446,2.801119,3.020281,0.875873,0.160989,8.719531,0.444261,NA,0.023359,2.567952,0.919215,0.263589,0.19274,0.203976,NA,0.003201,0.21667,0.461671,0.000821,0.995336,0.039515,0.015721,0.1285,NA,0.400245,0.220876,0.10131,0.069154,0.034675,0.091146,0.353483,NA,1.113295,2.66682,0.000128,0.024627,0.060604,0.003234,0.102369,0.03886,0.297928,0.074728,0.01846,0.419588,0.216992,0.003765,296.533264,4.043687,6.425493,3.513309,0.469103,0.055893
"171",1980-09-03,0.627009,0.014123,4.4375,1.563972,0.003291,1.161416,0.602583,0.149421,0.00467,1.42062,0.311264,24.602276,0.876427,9.466268,0.424963,3.115268,NA,0.133657,1.19303,3.977307,0.266009,0.91506,0.000154,0.155806,0.018139,0.402088,0.462841,0.017393,1.807636,0.134817,0.379864,0.738167,0.138213,0.229946,0.309142,0.002903,0.210383,9.647218,0.119707,7.205419,0.021062,0.005474,0.080998,0.482817,0.15218,0.496582,NA,0.133027,0.212648,0.045663,0.388008,0.164301,1.042658,0.755025,0.870683,1.058867,0.029695,0.134781,0.679562,0.302396,1.734778,0.125554,0.126134,1.775507,0.185035,0.110079,0.94864,3.422741,0.057598,0.492561,0.065866,2.297117,0.00328,0.134208,0.006254,0.022205,1.353479,2.628705,1.70914,1.696032,0.01252,NA,0.177357,3.747707,1.013269,0.000295,0.34211,0.072001,0.533419,0.141411,0.106653,0.245799,2.085005,2.063267,0.1564,0.200294,0.005243,0.391309,0.446507,0.555613,0.390062,NA,0.057944,0.052521,0.343884,0.030432,0.26428,0.925316,1.255747,0.051679,0.005685,0.023541,0.356943,0.163732,0.927324,1.522357,0.095404,0.022508,0.472801,2.881151,3.093296,0.875873,0.164527,8.828523,0.452487,NA,0.02384,2.588829,0.939642,0.26559,0.20542,0.203976,NA,0.003356,0.233941,0.450834,0.00085,1.016741,0.039705,0.015721,0.13018,NA,0.413869,0.218898,0.101902,0.071219,0.034498,0.095151,0.366886,NA,1.124245,2.708488,0.000128,0.024752,0.061675,0.003193,0.105899,0.042138,0.297928,0.075701,0.018025,0.419588,0.214743,0.003841,296.533264,4.150099,6.493608,3.620423,0.471485,0.057058
"172",1980-09-04,0.630994,0.013985,4.479167,1.54298,0.003343,1.179999,0.622021,0.149421,0.004632,1.430486,0.309103,24.602276,0.887029,9.245098,0.422238,3.043154,NA,0.137769,1.184226,3.962976,0.265337,0.890329,0.000153,0.157062,0.018009,0.402088,0.465827,0.017037,1.801842,0.135542,0.378313,0.738167,0.140703,0.229946,0.305486,0.002903,0.213346,9.722889,0.119707,7.355531,0.021135,0.00543,0.081714,0.477839,0.153513,0.496582,NA,0.133523,0.213317,0.045663,0.380035,0.164301,1.077324,0.739295,0.879136,1.051463,0.031162,0.134781,0.682893,0.297518,1.734778,0.125171,0.126134,1.750847,0.186733,0.109696,0.93582,3.494347,0.057598,0.467933,0.065546,2.265212,0.003212,0.134667,0.006225,0.022205,1.373,2.669459,1.70914,1.689214,0.01252,NA,0.177357,3.676457,0.999325,0.000295,0.348446,0.070382,0.541882,0.141411,0.106215,0.247814,2.057976,2.038258,0.159954,0.199345,0.005169,0.386772,0.455262,0.555613,0.390982,NA,0.05727,0.052521,0.345288,0.028333,0.260566,0.930824,1.237075,0.05222,0.00562,0.024178,0.353043,0.164339,0.955794,1.491288,0.094356,0.021653,0.478156,2.881151,3.133125,0.864036,0.164527,8.806721,0.450431,NA,0.024081,2.602746,0.949856,0.26559,0.20542,0.20709,NA,0.003368,0.233941,0.450834,0.00085,1.022093,0.039705,0.015827,0.131019,NA,0.440252,0.212304,0.10368,0.073282,0.034498,0.096962,0.366886,NA,1.124245,2.625152,0.000128,0.024488,0.061981,0.003165,0.107223,0.040499,0.302796,0.076091,0.018216,0.404828,0.215867,0.003803,296.533264,4.469338,6.60713,3.641845,0.471485,0.058222
"173",1980-09-05,0.616381,0.013874,4.53125,1.521987,0.003343,1.158319,0.660897,0.150473,0.004517,1.42062,0.30586,24.686255,0.897631,9.156627,0.419514,3.115268,NA,0.138797,1.180373,3.898478,0.26668,0.900221,0.000154,0.155806,0.018139,0.406606,0.458362,0.016395,1.784462,0.136629,0.378313,0.727843,0.140081,0.223281,0.306008,0.002949,0.216309,9.798556,0.121167,7.255458,0.021135,0.00543,0.081714,0.477839,0.153513,0.491515,NA,0.133027,0.207967,0.045663,0.382693,0.16065,1.066658,0.731431,0.879136,1.044058,0.031162,0.136254,0.686225,0.296543,1.71743,0.122874,0.125433,1.750847,0.186733,0.110079,0.94864,3.465705,0.057598,0.472858,0.064907,2.243944,0.003171,0.13191,0.006126,0.022108,1.379507,2.649081,1.69029,1.697738,0.012851,NA,0.180005,3.647959,0.994677,0.000291,0.348446,0.070257,0.541882,0.143384,0.104682,0.246471,2.054116,2.025752,0.161139,0.200294,0.00512,0.384504,0.452344,0.55214,0.389142,NA,0.05727,0.051006,0.346692,0.027283,0.250663,0.92807,1.209066,0.052143,0.005554,0.025662,0.354993,0.163732,0.967995,1.506822,0.092783,0.021596,0.476626,2.881151,3.172953,0.875873,0.168065,8.806721,0.452487,NA,0.02384,2.644502,0.960069,0.26559,0.202884,0.20709,NA,0.003428,0.235511,0.453001,0.000841,1.01139,0.039326,0.015721,0.12934,NA,0.44146,0.205711,0.10368,0.073282,0.033704,0.099536,0.363535,NA,1.124245,2.66682,0.000128,0.024613,0.061216,0.003095,0.104576,0.040265,0.299875,0.076285,0.018155,0.39534,0.212494,0.003803,296.533264,4.628956,6.60713,3.748957,0.471485,0.058222
"174",1980-09-08,0.607082,0.013874,4.302083,1.516738,0.003291,1.136639,0.641459,0.150473,0.004415,1.40089,0.298295,24.686255,0.894097,8.537334,0.422238,3.158534,NA,0.138797,1.149006,3.855481,0.26668,0.905168,0.000155,0.153293,0.018009,0.406606,0.45239,0.01611,1.743906,0.135542,0.375406,0.724402,0.136345,0.233278,0.295564,0.002949,0.217791,10.025545,0.125546,7.205419,0.02099,0.005385,0.085298,0.477839,0.156355,0.486447,NA,0.131538,0.203955,0.045663,0.380035,0.16065,1.045325,0.720944,0.862229,1.036653,0.030795,0.134044,0.682893,0.293617,1.682734,0.121726,0.123331,1.726187,0.186733,0.10759,0.923002,3.444222,0.057598,0.463007,0.062988,2.222673,0.003144,0.126854,0.005928,0.022011,1.353479,2.649081,1.727991,1.641486,0.01252,NA,0.180005,3.56246,0.97841,0.000291,0.35003,0.066769,0.541882,0.139438,0.102273,0.239755,1.984616,2.000743,0.158769,0.20504,0.005063,0.386772,0.437752,0.559085,0.378102,NA,0.055923,0.051006,0.332656,0.028858,0.251901,0.925316,1.167051,0.052529,0.005456,0.025662,0.354993,0.162823,0.959861,1.491288,0.088065,0.021368,0.472801,2.841135,3.026918,0.8522,0.168065,9.41709,0.448374,NA,0.023118,2.672338,0.970283,0.263589,0.196121,0.208647,NA,0.003416,0.229231,0.44993,0.000831,1.016741,0.039199,0.015721,0.12766,NA,0.438873,0.209008,0.103087,0.071219,0.033792,0.096962,0.356834,NA,1.116946,2.66682,0.000128,0.024047,0.060757,0.003151,0.102811,0.039797,0.301822,0.076674,0.018155,0.396394,0.21137,0.003728,296.533264,4.682163,6.493608,3.791807,0.469103,0.058222
"175",1980-09-09,0.603098,0.014016,4.354167,1.537731,0.003291,1.111863,0.602583,0.146264,0.004456,1.410755,0.302618,24.854185,0.890563,8.802748,0.424963,3.158534,NA,0.138797,1.157812,3.841148,0.264749,0.920006,0.000156,0.154549,0.017878,0.406606,0.453883,0.015968,1.807636,0.138441,0.372111,0.736446,0.138835,0.229946,0.300787,0.002949,0.217791,10.290371,0.135765,7.155382,0.02099,0.005474,0.086015,0.467884,0.157155,0.486447,NA,0.132034,0.202618,0.045663,0.380035,0.162476,1.045325,0.739295,0.870683,1.044058,0.030795,0.132571,0.679562,0.29069,1.700082,0.124405,0.124031,1.726187,0.185035,0.107016,0.910182,3.580273,0.057598,0.463007,0.062988,2.254577,0.003212,0.125015,0.006013,0.022011,1.392521,2.689836,1.69029,1.661941,0.012307,NA,0.180005,3.533958,0.973762,0.000295,0.351614,0.069012,0.541882,0.141411,0.102054,0.240427,2.042532,2.013247,0.157584,0.20504,0.005096,0.377698,0.428997,0.55214,0.378102,NA,0.055586,0.049491,0.328445,0.029382,0.25252,0.917055,1.204397,0.052065,0.005489,0.025238,0.351092,0.16161,0.972063,1.662164,0.088065,0.021254,0.471271,2.821128,3.086659,0.864036,0.171604,9.569677,0.448374,NA,0.023118,2.651461,0.970283,0.263589,0.195276,0.211761,NA,0.003368,0.226091,0.44554,0.000841,1.030328,0.039452,0.015616,0.1285,NA,0.435941,0.208348,0.103087,0.071219,0.033263,0.097343,0.348458,NA,1.127895,2.66682,0.000126,0.024299,0.061216,0.003109,0.105899,0.039797,0.299875,0.076285,0.018216,0.400611,0.213619,0.003765,283.914795,4.682163,6.561723,3.727535,0.464341,0.058222
"176",1980-09-10,0.612396,0.014194,4.416667,1.558724,0.003343,1.164513,0.641459,0.143107,0.00452,1.40089,0.309103,25.357988,0.894097,8.581573,0.424963,3.259492,NA,0.139825,1.15341,3.841148,0.266009,0.949684,0.000156,0.155806,0.017748,0.406606,0.450897,0.016395,1.801842,0.137716,0.381414,0.726123,0.138835,0.226613,0.304964,0.002949,0.219272,10.139041,0.132846,7.305495,0.019981,0.005827,0.090316,0.467884,0.159198,0.491515,NA,0.131042,0.203955,0.045663,0.391994,0.162476,1.045325,0.74716,0.862229,1.044058,0.032017,0.134044,0.679562,0.29069,1.682734,0.125554,0.124031,1.726187,0.185035,0.109313,0.923002,3.766448,0.057598,0.467933,0.063628,2.233308,0.003239,0.124786,0.006056,0.021913,1.405535,2.710214,1.702856,1.697738,0.011549,NA,0.180005,3.533958,0.966789,0.000295,0.361116,0.068389,0.541882,0.141411,0.102492,0.23774,2.030947,2.019501,0.163509,0.211685,0.005128,0.381101,0.44213,0.55214,0.377297,NA,0.057607,0.051511,0.336866,0.028858,0.250044,0.92807,1.218403,0.052143,0.005423,0.025874,0.354993,0.162823,0.97613,1.75537,0.088065,0.021368,0.473566,2.841135,3.159678,0.875873,0.171604,9.809471,0.448374,NA,0.023118,2.769768,0.970283,0.263589,0.200348,0.211761,NA,0.003368,0.226091,0.44554,0.000841,1.035989,0.039262,0.01551,0.12766,NA,0.44146,0.211645,0.103087,0.071219,0.034145,0.096199,0.348458,NA,1.135195,2.66682,0.000126,0.024425,0.061369,0.003137,0.106782,0.040733,0.30377,0.077258,0.018269,0.403774,0.212494,0.003859,283.914795,5.0014,6.539017,3.641845,0.469103,0.058222
"177",1980-09-11,0.629666,0.014194,4.5,1.584966,0.00324,1.176902,0.641459,0.148369,0.004417,1.410755,0.308022,25.190058,0.887029,8.670043,0.427687,3.418144,NA,0.145994,1.162214,3.855481,0.26265,0.949684,0.00016,0.155806,0.017617,0.406606,0.456869,0.016538,1.801842,0.138079,0.386065,0.731284,0.13759,0.226613,0.30392,0.002949,0.220754,10.063375,0.134305,7.305495,0.019244,0.006092,0.090316,0.462907,0.170569,0.486447,NA,0.132531,0.207299,0.045663,0.405282,0.162476,1.079991,0.755025,0.870683,1.044058,0.033117,0.134781,0.676232,0.291665,1.682734,0.125554,0.124031,1.701527,0.185035,0.108739,0.923002,3.966943,0.057598,0.472858,0.064907,2.243944,0.003266,0.125935,0.006084,0.021621,1.41855,2.669459,1.69029,1.759101,0.012685,NA,0.180005,3.605209,0.966789,0.000304,0.372203,0.068389,0.541882,0.144042,0.101397,0.239083,2.050254,2.038258,0.165878,0.208837,0.005169,0.387906,0.437752,0.55214,0.369937,NA,0.056597,0.052016,0.335463,0.028858,0.249425,0.925316,1.237075,0.052143,0.005489,0.026723,0.354993,0.165855,1.0046,1.739836,0.089179,0.021311,0.475096,2.861141,3.159678,0.864036,0.173373,9.744066,0.444261,NA,0.023118,2.811525,0.970283,0.263589,0.202039,0.211761,NA,0.0035,0.226091,0.447735,0.000841,1.035989,0.038946,0.01551,0.12682,NA,0.44146,0.213623,0.104272,0.071219,0.035116,0.097725,0.346782,NA,1.168047,2.66682,0.000126,0.024047,0.061522,0.003165,0.108547,0.040265,0.314479,0.078621,0.018521,0.40272,0.213619,0.003859,283.914795,5.214228,6.652544,3.641845,0.471485,0.058222
"178",1980-09-12,0.624352,0.014087,4.395833,1.591565,0.00324,1.176902,0.641459,0.147316,0.004391,1.40089,0.304779,25.274029,0.901165,8.404631,0.427687,3.504676,NA,0.147022,1.254663,3.898478,0.257948,0.969469,0.000162,0.154549,0.017878,0.406606,0.459855,0.017607,1.784462,0.138441,0.386065,0.738167,0.1351,0.223281,0.300787,0.002949,0.222235,10.063375,0.131386,7.355531,0.019465,0.006048,0.086015,0.467884,0.174123,0.491515,NA,0.133027,0.209305,0.045663,0.414584,0.16065,1.087991,0.752403,0.870683,1.029249,0.032384,0.134781,0.6729,0.29069,1.700082,0.125554,0.126134,1.701527,0.186733,0.10759,0.916591,3.966943,0.057598,0.467933,0.064587,2.212039,0.003266,0.126394,0.00607,0.021816,1.41855,2.649081,1.671438,1.760805,0.013277,NA,0.181769,3.662207,0.950521,0.000311,0.381706,0.068638,0.541882,0.145357,0.102711,0.238412,2.034809,2.019501,0.164694,0.207888,0.005177,0.386772,0.443589,0.555613,0.367983,NA,0.05727,0.051511,0.331252,0.027808,0.244474,0.936332,1.232407,0.05222,0.005489,0.027571,0.353043,0.164945,1.03307,1.677699,0.087541,0.021368,0.469741,2.861141,3.119848,0.8522,0.173373,9.809471,0.442204,NA,0.023118,2.860237,0.970283,0.263589,0.199925,0.214875,NA,0.003512,0.22295,0.452125,0.00085,1.035989,0.039009,0.01551,0.12766,NA,0.437321,0.210986,0.106049,0.071219,0.035381,0.095913,0.351808,NA,1.164398,2.66682,0.000126,0.024047,0.06091,0.003193,0.10987,0.039328,0.331031,0.081734,0.018521,0.399557,0.21137,0.003859,290.223969,5.427052,6.60713,3.599001,0.469103,0.058222
"179",1980-09-15,0.619038,0.014016,4.3125,1.602211,0.00324,1.189291,0.641459,0.147316,0.004404,1.391024,0.302618,25.274029,0.901165,8.581573,0.424963,3.504676,NA,0.140854,1.294833,3.919976,0.259375,0.95463,0.00016,0.148267,0.017878,0.406606,0.453883,0.017322,1.790255,0.143515,0.384515,0.746771,0.134477,0.223281,0.304964,0.002949,0.229643,9.949887,0.131386,7.355531,0.019539,0.006003,0.083865,0.462907,0.174834,0.491515,NA,0.132034,0.211311,0.045663,0.410597,0.162476,1.082658,0.755025,0.887589,1.029249,0.032384,0.134044,0.6729,0.287764,1.700082,0.125937,0.126134,1.726187,0.183338,0.10759,0.916591,4.024226,0.057598,0.467933,0.064587,2.243944,0.003239,0.124786,0.00607,0.021718,1.451086,2.628705,1.696573,1.786373,0.012851,NA,0.182652,3.747707,0.952845,0.000317,0.378539,0.069385,0.541882,0.145357,0.103368,0.235725,2.042532,2.013247,0.163509,0.212634,0.005202,0.389041,0.455262,0.559085,0.372582,NA,0.056597,0.051006,0.331252,0.028333,0.243236,0.94184,1.251079,0.054383,0.005489,0.026723,0.356943,0.165855,1.03307,1.801972,0.087541,0.021767,0.468211,2.861141,3.159678,0.757511,0.173373,9.613275,0.442204,NA,0.022877,2.818484,0.970283,0.263589,0.196966,0.214875,NA,0.0035,0.22295,0.45432,0.000868,1.030328,0.038946,0.015616,0.12682,NA,0.434562,0.210986,0.106642,0.071219,0.035292,0.098106,0.343432,NA,1.160747,2.583482,0.000126,0.024739,0.059992,0.003193,0.108105,0.038392,0.332005,0.084069,0.018331,0.40272,0.209121,0.003841,290.223969,5.427052,6.40279,3.68469,0.471485,0.058222
"180",1980-09-16,0.629666,0.014513,4.5,1.607535,0.003291,1.229553,0.641459,0.145212,0.004507,1.381159,0.306941,25.190058,0.904699,8.625807,0.427687,3.533521,NA,0.141882,1.355916,4.099136,0.257948,0.95463,0.00016,0.148267,0.017878,0.406606,0.465827,0.017322,1.790255,0.146414,0.386065,0.760536,0.134477,0.223281,0.308619,0.002949,0.238533,9.874221,0.131386,7.355531,0.019907,0.005871,0.084582,0.467884,0.170569,0.496582,NA,0.132531,0.220673,0.045663,0.414584,0.164301,1.114657,0.739295,0.870683,1.029249,0.033361,0.13699,0.679562,0.288739,1.700082,0.130147,0.124031,1.726187,0.185035,0.106825,0.923002,4.124477,0.057598,0.48271,0.064587,2.286482,0.003171,0.126854,0.00607,0.021816,1.490128,2.669459,1.69029,1.813647,0.012851,NA,0.180887,3.804706,0.966789,0.000323,0.384874,0.070382,0.541882,0.146673,0.107748,0.242441,2.027088,2.050761,0.167063,0.210736,0.005194,0.386772,0.466936,0.559085,0.372582,NA,0.058955,0.050501,0.329848,0.028858,0.246331,0.933578,1.260416,0.056314,0.005489,0.026511,0.362795,0.165551,1.03307,1.786438,0.088589,0.022451,0.478156,2.861141,3.259247,0.781183,0.173373,9.809471,0.444261,NA,0.023118,2.950709,0.970283,0.263589,0.198657,0.217989,NA,0.0035,0.22295,0.452125,0.000907,1.030328,0.039895,0.015721,0.12514,NA,0.434562,0.222854,0.107827,0.071219,0.036528,0.099536,0.351808,NA,1.157096,2.625152,0.000126,0.026313,0.059839,0.003248,0.112518,0.040733,0.336873,0.086016,0.018636,0.411154,0.204624,0.003859,290.223969,5.107815,6.584425,3.748957,0.473866,0.058804
"181",1980-09-17,0.640293,0.015187,4.677083,1.644795,0.00324,1.263621,0.622021,0.143107,0.00452,1.40089,0.323153,25.357988,0.915301,8.404631,0.424963,3.504676,NA,0.144966,1.364169,4.1493,0.257948,0.959577,0.000159,0.149523,0.018139,0.406606,0.468813,0.017821,1.900335,0.146052,0.390717,0.772581,0.136345,0.223281,0.314886,0.002949,0.238533,9.949887,0.131386,7.355531,0.020055,0.005915,0.083148,0.472862,0.174834,0.499116,NA,0.133027,0.223348,0.045663,0.414584,0.16065,1.098657,0.74716,0.879136,1.044058,0.033361,0.137727,0.682893,0.293617,1.700082,0.130913,0.125433,1.726187,0.18164,0.106633,0.923002,4.231883,0.057243,0.48271,0.066186,2.307751,0.003212,0.134897,0.006271,0.021816,1.496635,2.689836,1.70914,1.864783,0.012685,NA,0.180005,3.904455,0.999325,0.000336,0.38329,0.072998,0.541882,0.150619,0.108405,0.253186,2.077283,2.10078,0.167063,0.208837,0.005292,0.387906,0.47569,0.566031,0.377297,NA,0.05727,0.052016,0.336866,0.027808,0.257471,0.94184,1.316434,0.056777,0.005816,0.026299,0.366696,0.166764,1.069675,1.86411,0.090162,0.022907,0.486572,2.941175,3.358817,0.733839,0.168065,9.744066,0.446317,NA,0.023118,2.936789,0.980496,0.263589,0.200771,0.217989,NA,0.0035,0.229231,0.456514,0.000914,1.030328,0.040212,0.015721,0.12598,NA,0.426457,0.225491,0.111974,0.073282,0.037057,0.103159,0.366886,NA,1.160747,2.625152,0.000126,0.028076,0.062134,0.003248,0.1134,0.041201,0.335899,0.085432,0.019003,0.417479,0.209121,0.003935,290.223969,5.32064,6.697951,3.813226,0.473866,0.058804
