"","date","MMM","ABT","AMD","AET","AFL","APD","ALK","LNT","MO","AEP","AXP","AIG","AME","AMGN","ADI","ANDV","AON","AOS","APA","AAPL","AMAT","ADM","ARNC","AJG","T","ADSK","ADP","AVY","BLL","BAC","BK","BAX","BBT","BDX","BBY","HRB","BA","BMY","CA","CPB","CAH","CAT","CNP","CTL","CVX","CB","CHD","CI","CINF","CTAS","C","CLX","CMS","KO","CL","CMCSA","CMA","CAG","COP","ED","COO","GLW","CSX","CMI","CVS","DHR","DE","DVN","D","DOV","DWDP","DTE","DRE","DUK","DXC","ETN","ECL","EIX","EMR","ETR","EQT","EFX","ES","EXC","EXPD","XOM","FRT","FDX","FITB","FLS","FMC","FL","F","BEN","GD","GE","GIS","GPC","GT","GWW","HAL","HRS","HAS","HCP","HP","HSY","HES","HD","HON","HRL","HST","HPQ","HUM","HBAN","ITW","IR","INTC","IBM","IP","IPG","IFF","JEC","JBHT","JNJ","JCI","JPM","KSU","K","KMB","KLAC","KR","LB","LRCX","LEG","LEN","LUK","LLY","LNC","LMT","L","LOW","MTB","MRO","MMC","MAS","MAT","MKC","MCD","MDT","MRK","MU","MSFT","TAP","MNST","MSI","MYL","NWL","NEM","NEE","NKE","NI","NBL","JWN","NSC","NTRS","NOC","NUE","OXY","OMC","OKE","ORCL","PCAR","PH","PAYX","PNR","PEP","PKI","PFE","PCG","PNW","PG","PGR","PEG","PSA","PHM","RTN","ROK","ROST","SLB","SHW","SWKS","SNA","SO","LUV","SPGI","SWK","SYK","SYY","TROW","TGT","TXN","TXT","TMK","TSS","TRV","TSN","USB","UNP","UNH","UTX","UHS","VFC","VLO","VAR","VZ","VNO","VMC","WMT","WBA","DIS","WEC","WFC","WELL","WDC","WY","WHR","WMB","XEL","ZION"
"334",1986-04-29,1.559428,0.081375,14.75,3.746538,0.064995,2.304958,3.534474,0.395649,0.031341,3.975239,1.422762,78.677071,0.05463,0.410087,2.81246,5.358598,2.019828,0.000212,1.796629,0.025291,0.198943,1.959274,5.973769,0.747228,0.479522,0.661211,0.864925,3.510682,0.000992,0.576946,0.120161,0.516392,1.18068,1.372279,0.436503,0.068498,5.021797,0.611454,0.94656,1.581847,1.140315,0.897282,0.429286,0.517389,0.605084,2.091011,0.036138,0.01758,1.02184,1.53173,21.602209,0.755794,4.903688,0.104308,0.026537,0.380163,1.250147,1.00119,0.416867,2.809467,37.745571,0.804942,0.00759,0.305001,0.775509,0.148406,0.492438,2.720771,0.661392,2.044324,1.246272,2.474807,1.845531,3.255783,1.243764,0.09588,0.351344,2.704531,0.895708,3.263956,0.362249,1.219538,4.538766,0.5332,0.149873,0.328764,3.249829,14.034668,0.462993,0.447754,2.130692,9.207925,0.023184,0.118687,0.358017,0.035151,0.090206,3.864866,7.299069,4.616296,0.837826,0.892423,3.892795,0.024998,1.056671,0.946847,2.602435,0.219214,1.942596,0.016978,2.038669,0.198724,4.350408,1.643174,0.459451,0.160225,0.319673,6.336153,4.048054,0.811552,6.135897,0.515334,1.72599,0.3461,0.102772,1.371464,1.891636,2.521837,1.4946,3.746475,0.213702,1.779707,2.665544,0.498296,0.540262,0.32268,0.923626,1.417175,6.335013,0.759757,0.012694,0.255953,0.436694,0.380689,4.010114,1.715249,0.343068,1.756197,0.014222,1.346958,1.420052,0.083835,4.706425,0.005326,8.751952,2.473747,0.970802,7.928632,1.382532,9e-06,0.024348,1.186383,2.522837,1.943978,0.783237,4.005551,0.469151,0.921785,0.435537,0.006244,0.075406,0.011284,1.929466,0.14673,0.376818,2.007792,3.050587,0.003561,4.8922,7.009867,0.134157,0.158184,0.451839,3.619076,0.864343,3.923702,2.245286,0.028921,1.289821,2.663664,3.338111,6.614364,0.184296,0.560967,0.199514,4.326732,0.547873,0.364393,0.013607,0.166384,0.140359,0.966416,0.641484,0.990019,3.052654,4.413762,0.003157,0.062024,0.324385,0.213023,1.581923,0.044676,0.700709,0.302574,0.897744,0.136713,1.448218,1.351944,0.213425,1.708344,0.674585,0.010458,745.46582,6.384768,8.617403,14.774524,0.052937,1.373784,0.294501
"335",1986-04-30,1.544683,0.079306,14.1875,3.68574,0.063926,2.297744,3.398532,0.388284,0.030027,3.863257,1.399486,75.980469,0.053453,0.365512,2.797735,5.25653,1.994788,0.000209,1.796629,0.024482,0.195858,1.922992,5.955329,0.71903,0.47757,0.644952,0.849313,3.389971,0.000966,0.571604,0.11834,0.512972,1.18068,1.346798,0.406479,0.067324,4.90197,0.599714,0.935424,1.525976,1.152578,0.872585,0.422362,0.517389,0.599247,2.013702,0.035837,0.016936,1.020057,1.516336,21.18605,0.753963,5.053799,0.100914,0.025517,0.378335,1.250147,0.982945,0.38709,2.760464,37.040031,0.783689,0.00759,0.295759,0.767754,0.142698,0.496059,2.720771,0.648673,2.032706,1.204543,2.404098,1.910287,3.177095,1.196749,0.094719,0.348656,2.625319,0.88208,3.138418,0.361181,1.238205,4.482028,0.525691,0.151062,0.323761,3.293745,13.948744,0.464065,0.430021,2.111979,9.073174,0.022478,0.110067,0.351377,0.034167,0.086641,3.864866,7.100262,4.51197,0.823784,0.910061,3.805427,0.024757,1.056671,0.943164,2.618305,0.217614,1.933277,0.017049,2.029006,0.194427,4.331816,1.656866,0.458011,0.158287,0.306242,6.211915,3.936325,0.793597,6.207246,0.507643,1.519621,0.339655,0.10456,1.34309,1.891636,2.477594,1.446388,3.526095,0.213702,1.734074,2.61276,0.485183,0.511826,0.316383,0.898617,1.364341,6.147417,0.741226,0.012492,0.255214,0.423541,0.376402,3.931139,1.649906,0.335043,1.704795,0.013794,1.318462,1.297055,0.081929,4.624573,0.005326,8.411849,2.331714,0.948399,7.685017,1.356047,9e-06,0.024631,1.157447,2.522837,1.851668,0.771941,3.935277,0.467319,0.908163,0.433511,0.006166,0.06918,0.011235,1.923792,0.141714,0.357977,1.949796,3.031158,0.003495,4.697624,6.828577,0.131693,0.154616,0.440819,3.619076,0.864343,3.804801,2.207865,0.02811,1.268676,2.605758,3.41759,6.553685,0.181275,0.547368,0.195414,4.314643,0.539874,0.359165,0.012254,0.161246,0.136076,0.944315,0.614957,0.942875,2.990196,4.161545,0.003139,0.061134,0.333232,0.208886,1.527374,0.043978,0.700709,0.30001,0.899509,0.136479,1.448218,1.30366,0.204311,1.680261,0.669526,0.010493,750.946594,6.012323,8.501735,14.469896,0.052658,1.37102,0.294501
"336",1986-05-01,1.533622,0.078846,14.4375,3.647744,0.062321,2.297744,3.353219,0.380918,0.031028,3.900586,1.382028,77.804657,0.05463,0.372198,2.797735,5.052394,2.01357,0.000202,1.746019,0.024482,0.194316,1.91392,5.900015,0.704931,0.47757,0.628692,0.843068,3.359793,0.000957,0.563591,0.11743,0.509552,1.18068,1.317679,0.424956,0.06615,4.847505,0.582104,0.924289,1.505025,1.128054,0.872585,0.415438,0.517389,0.595356,2.072605,0.034934,0.017173,1.005791,1.516336,21.413054,0.744814,5.003764,0.102271,0.025347,0.376508,1.246957,0.982945,0.3982,2.752296,36.687283,0.753139,0.007533,0.291953,0.769305,0.139844,0.496059,2.720771,0.644433,2.021091,1.196198,2.45713,1.910287,3.167258,1.16683,0.09588,0.350448,2.670584,0.863497,3.169803,0.361181,1.219538,4.737338,0.536955,0.153441,0.323761,3.249829,14.378379,0.462993,0.425588,2.109305,8.968369,0.023035,0.111393,0.348057,0.033675,0.085711,3.864866,6.873052,4.355487,0.823784,0.917115,3.737472,0.024757,1.056671,0.950532,2.681779,0.208014,1.909986,0.017262,2.038669,0.186908,4.350408,1.643174,0.45369,0.158287,0.308928,6.236764,3.919136,0.772051,6.207246,0.507643,1.622806,0.333854,0.103219,1.330479,1.854104,2.477594,1.439813,3.526095,0.212127,1.693511,2.61276,0.494549,0.515381,0.314809,0.891949,1.364341,6.450459,0.752629,0.011764,0.251515,0.418279,0.371257,3.896039,1.633569,0.330027,1.704795,0.013714,1.295664,1.319418,0.080659,4.6655,0.005326,8.162441,2.142336,0.933464,7.419252,1.340157,9e-06,0.024631,1.186383,2.512411,1.870671,0.78512,3.915201,0.472816,0.912704,0.437563,0.006114,0.070564,0.010839,1.878392,0.134189,0.354836,1.963603,2.982579,0.003488,4.836609,6.707717,0.131469,0.153427,0.442393,3.596172,0.858803,3.841958,2.295182,0.02838,1.268676,2.652083,3.45733,6.356462,0.17926,0.543968,0.193592,4.314643,0.531877,0.360907,0.011856,0.160061,0.13473,0.928242,0.607722,0.995258,2.8887,4.119512,0.003139,0.060541,0.324385,0.207335,1.527374,0.04308,0.709359,0.307703,0.901272,0.135777,1.451586,1.291589,0.201273,1.684941,0.652662,0.010353,756.428467,5.852704,8.501735,14.266811,0.051543,1.38484,0.295822
"337",1986-05-02,1.50413,0.078731,14.0625,3.624946,0.065798,2.268887,3.375876,0.386179,0.031404,3.956574,1.355843,79.232246,0.055101,0.425688,2.768286,5.103427,2.019828,0.000208,1.746019,0.024684,0.200485,1.895779,5.918455,0.692595,0.473666,0.634112,0.852435,3.400032,0.000941,0.552906,0.116747,0.506133,1.18068,1.368639,0.420336,0.065759,4.825717,0.590909,0.913153,1.508516,1.140315,0.856122,0.417169,0.513347,0.610921,2.094689,0.035536,0.017309,1.002224,1.516336,21.71571,0.721023,5.003764,0.101253,0.024751,0.376508,1.250147,0.976103,0.408543,2.768631,36.863667,0.750482,0.00742,0.288147,0.759999,0.139844,0.488818,2.816237,0.648673,2.021091,1.190635,2.474807,1.910287,3.186931,1.154008,0.094553,0.350448,2.670584,0.849869,3.232572,0.359043,1.169761,4.5955,0.54822,0.152252,0.331623,3.183955,14.321092,0.465136,0.434455,2.095939,8.953397,0.022961,0.10211,0.348057,0.033621,0.086331,3.810277,7.015057,4.316367,0.819103,0.874787,3.727763,0.024998,1.077664,0.930269,2.776989,0.211214,1.891352,0.017191,2.132068,0.188519,4.369,1.656866,0.491219,0.155703,0.300869,6.127434,3.876163,0.76846,6.278593,0.515334,1.622806,0.333854,0.104783,1.327326,1.831584,2.47022,1.411324,3.599555,0.210027,1.673229,2.639152,0.481436,0.504718,0.317958,0.906954,1.355018,6.421597,0.738375,0.011804,0.252995,0.418279,0.372115,3.799515,1.633569,0.330027,1.689804,0.013848,1.307063,1.274692,0.080659,4.685964,0.005326,8.23046,2.201516,0.944666,7.507846,1.340157,8e-06,0.024631,1.244255,2.501986,1.878817,0.768175,3.895121,0.465486,0.939949,0.435537,0.006244,0.066413,0.010938,1.815967,0.129173,0.354836,1.966365,2.992295,0.003517,4.781015,7.130723,0.130797,0.152237,0.448691,3.641981,0.814478,3.841958,2.22034,0.02784,1.273961,2.628921,3.45733,6.356462,0.178253,0.533769,0.19177,4.302558,0.535876,0.362651,0.011936,0.160061,0.132772,0.940296,0.607722,1.110497,2.880894,4.245619,0.003121,0.060392,0.318487,0.208369,1.527374,0.042781,0.761263,0.305138,0.887162,0.135777,1.458322,1.287565,0.201273,1.736425,0.649288,0.010075,750.946594,6.06553,8.386065,14.165268,0.051265,1.37102,0.29186
"338",1986-05-05,1.517033,0.08034,14.1875,3.700941,0.065263,2.258065,3.534474,0.387231,0.031654,3.985561,1.411123,81.056427,0.056043,0.47472,2.871359,5.25653,2.019828,0.000204,1.821932,0.025999,0.200485,1.941133,5.881574,0.669685,0.476269,0.636822,0.880537,3.42015,0.000989,0.56092,0.118112,0.512972,1.18068,1.368639,0.406479,0.064584,4.978223,0.607541,0.924289,1.512008,1.140315,0.852005,0.43621,0.521431,0.656926,2.157274,0.035536,0.017478,1.002224,1.516336,21.71571,0.744814,5.003764,0.100122,0.025857,0.376508,1.246957,0.978384,0.418886,2.833967,37.392815,0.759781,0.007476,0.289778,0.763101,0.141271,0.490628,3.007166,0.669871,2.032706,1.224017,2.474807,1.975042,3.206605,1.16683,0.094719,0.350448,2.738479,0.867213,3.295338,0.374416,1.182205,4.680603,0.54822,0.153441,0.339485,3.205911,14.464304,0.462993,0.430021,2.103959,9.013288,0.023444,0.105094,0.345843,0.034222,0.088036,3.777525,7.100262,4.329406,0.819103,0.885369,3.766594,0.024878,1.056671,0.945006,2.776989,0.217614,1.946794,0.017475,2.214194,0.19389,4.40618,1.656866,0.491219,0.155703,0.300869,6.18707,3.919136,0.76846,6.332103,0.49226,1.647545,0.33901,0.10456,1.336784,1.805311,2.499716,1.402558,3.673014,0.208977,1.647877,2.61276,0.48331,0.494055,0.317958,0.925293,1.373667,6.551472,0.745502,0.011885,0.254474,0.424689,0.372972,3.852167,1.633569,0.325012,1.702654,0.014623,1.33366,1.364145,0.080024,4.767814,0.005326,8.389176,2.272532,0.952134,7.552139,1.356047,9e-06,0.024915,1.244255,2.501986,1.867957,0.768175,3.945317,0.465486,0.962653,0.413254,0.006296,0.067797,0.010888,1.821644,0.132935,0.354836,1.982936,3.002011,0.00362,4.781015,7.10051,0.130349,0.149859,0.451839,3.664886,0.820018,3.789936,2.257761,0.026218,1.284534,2.652083,3.45733,6.356462,0.180268,0.530369,0.195414,4.278387,0.527877,0.357419,0.011936,0.161246,0.133384,0.962397,0.617368,1.13145,2.912124,4.329688,0.003157,0.060095,0.318487,0.209404,1.527374,0.044277,0.761263,0.305138,0.89069,0.135777,1.456638,1.27147,0.208868,1.713024,0.640856,0.012373,745.46582,6.331563,8.559572,14.292194,0.051822,1.401426,0.293841
"339",1986-05-06,1.50966,0.07988,14.3125,3.678143,0.067135,2.25446,3.557131,0.386179,0.031654,3.94742,1.419852,80.263306,0.054866,0.463576,2.841909,5.194809,2.044868,0.000207,1.796629,0.026404,0.202027,1.90485,5.881574,0.662636,0.476269,0.634112,0.874292,3.440271,0.000973,0.555578,0.120843,0.516392,1.193654,1.361359,0.429575,0.064193,5.053191,0.609497,0.91872,1.505025,1.140315,0.84789,0.439672,0.517389,0.652782,2.160957,0.035235,0.017546,0.998658,1.516336,21.79137,0.744814,5.003764,0.099104,0.026197,0.376508,1.275659,0.976103,0.408543,2.842134,35.981758,0.753139,0.007533,0.289778,0.758448,0.138417,0.479765,2.959435,0.667751,2.044324,1.201761,2.439453,2.072174,3.226277,1.16683,0.094553,0.350448,2.727165,0.87093,3.295338,0.376645,1.169761,4.708969,0.536955,0.152252,0.341629,3.183955,14.407013,0.465136,0.434455,2.098613,9.028256,0.02363,0.100121,0.353037,0.033839,0.087881,3.766606,7.071858,4.352763,0.772297,0.920642,3.727763,0.024515,1.056671,0.946847,2.824596,0.216014,1.927471,0.018399,2.222246,0.189593,4.40618,1.629481,0.491219,0.156349,0.311614,6.132404,3.876163,0.782824,6.349941,0.49226,1.666483,0.338366,0.10389,1.317867,1.812817,2.492341,1.398175,3.636285,0.206351,1.652948,2.61276,0.481436,0.490501,0.317958,0.918624,1.367449,6.479315,0.751204,0.012128,0.254474,0.424689,0.368685,3.869717,1.649906,0.321,1.689804,0.01481,1.349809,1.341782,0.080659,4.706425,0.005326,8.411849,2.260697,0.970802,7.529988,1.356047,9e-06,0.025764,1.244255,2.501986,1.867957,0.768175,3.975433,0.469151,0.980816,0.405151,0.00614,0.069872,0.010839,1.810292,0.137951,0.357977,1.963603,3.002011,0.003576,4.781015,7.070295,0.129453,0.149859,0.454989,3.664886,0.84218,3.775072,2.276469,0.027029,1.279248,2.617339,3.576548,6.401977,0.178253,0.526969,0.199058,4.302558,0.527877,0.362651,0.011936,0.160061,0.137055,0.940296,0.636661,1.047639,2.89651,4.203582,0.003121,0.060244,0.306691,0.208886,1.527374,0.044277,0.743962,0.311549,0.880107,0.138586,1.454954,1.27147,0.211147,1.722384,0.63411,0.012199,745.46582,6.225148,8.47282,14.520672,0.051822,1.387606,0.297142
"340",1986-05-07,1.49307,0.079536,14,3.670541,0.066333,2.203958,3.602443,0.379866,0.031654,3.871143,1.382028,78.835678,0.05463,0.452432,2.827185,5.040508,2.028176,0.000204,1.796629,0.025493,0.200485,1.90485,5.881574,0.662636,0.476269,0.669341,0.880537,3.389971,0.000944,0.56092,0.120616,0.519812,1.174192,1.361359,0.443432,0.063214,4.954109,0.603628,0.929856,1.494549,1.140315,0.841716,0.429286,0.521431,0.652782,2.153592,0.035536,0.017275,0.998658,1.539427,21.375223,0.742984,5.003764,0.098312,0.025942,0.372852,1.275659,0.971542,0.418886,2.809467,34.747089,0.742513,0.007448,0.295759,0.763101,0.135563,0.477955,2.911701,0.665631,2.038516,1.176725,2.386422,2.072174,3.206605,1.171105,0.094221,0.348656,2.693215,0.864735,3.295338,0.374416,1.169761,4.680603,0.5332,0.149873,0.375435,3.183955,14.149238,0.462993,0.430021,2.063858,8.983344,0.024224,0.098132,0.365764,0.033785,0.089276,3.832112,7.128663,4.419116,0.767617,0.917115,3.718056,0.024757,1.056671,0.924742,2.856332,0.217614,1.927471,0.01847,2.170714,0.19389,4.350408,1.561015,0.488111,0.156995,0.306242,6.013135,3.884758,0.782824,6.100223,0.49226,1.628608,0.337721,0.104336,1.292645,1.801558,2.492341,1.395984,3.636285,0.204776,1.723933,2.665544,0.479563,0.469175,0.316383,0.923626,1.373667,6.421597,0.748353,0.012128,0.254474,0.446057,0.368256,3.922364,1.715249,0.319996,1.691946,0.01465,1.353607,1.285874,0.080659,4.645035,0.005326,8.185115,2.331714,0.959601,7.507846,1.356047,9e-06,0.025764,1.244255,2.481138,1.846237,0.773823,3.985471,0.474649,0.989898,0.392996,0.00614,0.071256,0.010789,1.85175,0.141714,0.357977,1.938748,2.953436,0.003547,4.753218,6.919221,0.128781,0.148669,0.447116,3.641981,0.847719,3.760211,2.270236,0.025948,1.279248,2.582597,3.45733,6.644702,0.176239,0.533769,0.20088,4.254215,0.523879,0.355676,0.011219,0.161246,0.133874,0.936278,0.61978,0.984781,2.884798,4.140528,0.003121,0.059947,0.288998,0.207852,1.472825,0.044277,0.743962,0.307703,0.869525,0.137649,1.454954,1.291589,0.209628,1.689622,0.63411,0.012199,739.984009,6.06553,8.212562,15.079166,0.051265,1.382077,0.294501
"341",1986-05-08,1.485696,0.079421,13.75,3.647744,0.065798,2.203958,3.6251,0.379866,0.032029,3.852074,1.358751,75.821823,0.055337,0.463576,2.81246,5.091943,2.01357,0.000207,1.897846,0.026707,0.197401,1.932062,5.863143,0.676735,0.480823,0.715408,0.893027,3.379912,0.000941,0.555578,0.121298,0.519812,1.193654,1.357719,0.475765,0.059104,5.009154,0.605584,0.952129,1.487564,1.140315,0.84789,0.434479,0.525473,0.661071,2.12046,0.035235,0.017106,0.998658,1.524033,21.52655,0.755794,5.003764,0.098538,0.026027,0.37468,1.317119,0.976103,0.4344,2.840826,34.394333,0.745169,0.007306,0.30337,0.780162,0.135563,0.490628,2.959435,0.674111,2.050131,1.173944,2.351068,2.104553,3.236111,1.213845,0.092894,0.347759,2.704531,0.856064,3.295338,0.376645,1.151095,4.737338,0.54071,0.147494,0.381123,3.096119,13.948744,0.471567,0.450064,2.069204,9.297762,0.02389,0.100784,0.361337,0.034222,0.089586,3.79936,7.213867,4.525283,0.776978,0.987662,3.747179,0.024394,1.056671,0.954216,2.808727,0.217614,1.941962,0.018399,2.180377,0.194427,4.257448,1.595247,0.495883,0.157641,0.307585,6.101171,3.850379,0.78462,6.207246,0.49226,1.628608,0.335143,0.107911,1.292645,1.797805,2.499716,1.411324,3.673014,0.206876,1.754355,2.771109,0.492676,0.472729,0.316383,0.948633,1.386097,6.450459,0.749779,0.012249,0.254474,0.448728,0.375116,3.957462,1.666241,0.321,1.68552,0.014543,1.358357,1.285874,0.081294,4.624573,0.005326,8.321156,2.260697,0.959601,7.618578,1.345454,9e-06,0.026047,1.302128,2.533262,1.835376,0.779472,3.995512,0.480147,1.008061,0.397048,0.00627,0.071947,0.01074,1.880866,0.141714,0.357977,1.938748,2.934003,0.003532,4.781015,6.889009,0.130573,0.148669,0.454989,3.596172,0.825556,3.789936,2.270236,0.026758,1.305678,2.582597,3.536808,6.659879,0.176239,0.530369,0.202702,4.230041,0.523879,0.357419,0.01106,0.16915,0.132405,0.95637,0.622191,1.005734,2.861376,4.077475,0.003157,0.060244,0.300793,0.209404,1.513737,0.04308,0.726661,0.305138,0.878344,0.13484,1.434746,1.323778,0.211147,1.708344,0.63411,0.012024,756.428467,5.959117,8.241477,15.028385,0.052101,1.382077,0.305066
"342",1986-05-09,1.494913,0.079076,14.125,3.647744,0.071398,2.193136,3.647758,0.380918,0.032342,3.794864,1.350024,77.883934,0.055337,0.459119,2.797735,5.091943,2.003136,0.000208,1.821932,0.027011,0.197401,1.995558,5.93689,0.683784,0.482125,0.726248,0.893027,3.369854,0.000908,0.556913,0.121298,0.526652,1.193654,1.368639,0.471146,0.058322,5.064202,0.598736,0.968832,1.466614,1.152578,0.858179,0.434479,0.525473,0.67765,2.076285,0.035536,0.017275,1.02719,1.516336,21.488712,0.759454,4.953724,0.097746,0.025687,0.369197,1.390469,0.989787,0.4344,2.857684,33.688808,0.762437,0.007448,0.302827,0.784815,0.132709,0.503301,3.007166,0.671991,2.032706,1.201761,2.386422,2.104553,3.255783,1.222394,0.092894,0.354033,2.715848,0.852346,3.232572,0.378873,1.169761,4.737338,0.5332,0.152252,0.381123,3.140037,13.576395,0.47371,0.445471,2.066532,9.34268,0.02363,0.098132,0.364657,0.033621,0.089741,3.875784,7.185464,4.485468,0.772297,0.955916,3.737472,0.024636,1.098617,0.980006,2.79286,0.214414,1.927471,0.018754,2.185208,0.194427,4.313225,1.602094,0.500546,0.157964,0.314301,6.131881,3.910542,0.78462,6.189406,0.515334,1.628608,0.334499,0.108805,1.283187,1.876623,2.566079,1.42009,3.673014,0.210027,1.774636,2.850284,0.494549,0.479838,0.316383,0.992232,1.404743,6.50818,0.794525,0.01233,0.255953,0.451399,0.378546,3.939913,1.633569,0.323131,1.696229,0.01465,1.366906,1.319418,0.080659,4.645035,0.005326,8.547889,2.154172,0.967069,7.795756,1.35075,9e-06,0.02633,1.273191,2.585387,1.878817,0.78512,3.965393,0.480147,1.035306,0.388945,0.006244,0.073331,0.010839,1.904158,0.141714,0.359547,1.955319,2.924289,0.003554,4.725422,6.76815,0.129901,0.148075,0.450265,3.641981,0.84218,3.81223,2.313893,0.027029,1.316251,2.536272,3.49707,6.690216,0.177246,0.530369,0.202702,4.205871,0.511881,0.369625,0.011379,0.172707,0.134118,0.95637,0.622191,1.047639,2.826242,3.951367,0.003139,0.062173,0.297844,0.206818,1.513737,0.042881,0.761263,0.302574,0.878344,0.134606,1.434746,1.311707,0.214185,1.731746,0.635796,0.012068,750.946594,6.012323,8.125807,15.15531,0.054608,1.387606,0.309028
"343",1986-05-12,1.474637,0.078156,13.75,3.678143,0.071979,2.178708,3.6251,0.380918,0.032655,3.794864,1.37039,76.456367,0.05463,0.45689,2.78301,4.989074,1.973923,0.000205,1.872542,0.029439,0.198943,1.995558,5.844704,0.669685,0.490583,0.726248,0.88366,3.450328,0.000908,0.550236,0.121981,0.536911,1.167706,1.368639,0.485004,0.059496,5.042183,0.592866,0.957696,1.466614,1.189362,0.858179,0.44414,0.529515,0.681794,2.076285,0.036732,0.017106,1.023623,1.500942,21.375223,0.757624,4.953724,0.098651,0.025262,0.35823,1.393659,1.003471,0.4344,2.857684,33.159657,0.763765,0.007363,0.308807,0.797223,0.135563,0.501491,2.911701,0.669871,1.916553,1.193416,2.368744,2.136931,3.316307,1.201023,0.090406,0.353137,2.681899,0.849869,3.201187,0.379988,1.151095,4.765702,0.54071,0.154631,0.385998,3.140037,13.519111,0.470495,0.445471,2.069204,9.41754,0.023667,0.096806,0.360784,0.033293,0.089276,3.919455,7.255394,4.538551,0.776978,0.931224,3.727763,0.024757,1.098617,0.968953,2.79286,0.219214,1.883994,0.018683,2.188428,0.191204,4.313225,1.65002,0.491219,0.15861,0.314301,6.142118,3.936325,0.80437,6.207246,0.515334,1.61914,0.331921,0.108581,1.267423,1.842844,2.551331,1.409132,3.709745,0.211077,1.774636,2.850284,0.504917,0.486946,0.317958,0.97467,1.417175,6.479315,0.803486,0.012492,0.255953,0.456742,0.37683,3.860939,1.682577,0.321,1.709079,0.014837,1.360257,1.341782,0.081294,4.706425,0.005326,8.502542,2.154172,0.967069,8.127956,1.329561,9e-06,0.026896,1.273191,2.647935,1.870671,0.779472,3.945317,0.478314,1.048929,0.372739,0.006035,0.072639,0.010789,1.915806,0.14046,0.364257,1.960842,2.924289,0.003547,4.725422,6.76815,0.129453,0.14748,0.453414,3.664886,0.814478,3.782507,2.345078,0.02811,1.337396,2.582597,3.41759,6.675046,0.175232,0.533769,0.201791,4.230041,0.519879,0.376599,0.01106,0.172312,0.137545,0.944315,0.614957,1.005734,2.826242,3.951367,0.003139,0.062024,0.303742,0.20475,1.5001,0.042083,0.726661,0.297446,0.874816,0.132967,1.431378,1.319755,0.213425,1.750467,0.63411,0.012111,745.46582,6.06553,8.125807,15.104535,0.054051,1.376549,0.314311
"344",1986-05-13,1.46542,0.078616,13.375,3.602148,0.071979,2.167887,3.647758,0.380918,0.032842,3.737657,1.382028,76.377022,0.054159,0.43906,2.797735,4.93764,1.969749,0.000203,1.847237,0.029135,0.197401,2.03184,5.752515,0.676735,0.491233,0.731668,0.874292,3.440271,0.000902,0.550236,0.121298,0.55401,1.193654,1.368639,0.508099,0.06067,4.954109,0.595801,0.935424,1.452647,1.201623,0.845832,0.436829,0.533557,0.66936,2.05788,0.037046,0.017038,1.023623,1.500942,21.034725,0.764944,4.903688,0.09933,0.025347,0.365541,1.374524,0.996628,0.418886,2.874543,34.394333,0.782361,0.007363,0.312069,0.794122,0.135563,0.49787,2.911701,0.663512,1.951399,1.193416,2.386422,2.104553,3.326514,1.201023,0.089411,0.354033,2.625319,0.844914,3.169803,0.383331,1.163539,4.708969,0.54071,0.15701,0.382748,3.183955,13.834175,0.462993,0.445471,2.066532,9.582232,0.023184,0.088849,0.35691,0.033238,0.092841,3.908538,7.226256,4.512012,0.767617,0.906533,3.708349,0.024998,1.077216,0.970796,2.761122,0.214414,1.893656,0.018186,2.170714,0.189056,4.294631,1.629481,0.497437,0.15861,0.310271,6.096054,3.953514,0.815142,6.100223,0.515334,1.628608,0.332565,0.108135,1.2422,1.820324,2.54396,1.398175,3.69138,0.212652,1.754355,2.876676,0.501077,0.515381,0.316383,0.962377,1.407852,6.32058,0.800499,0.012451,0.254474,0.446057,0.378117,3.834616,1.666241,0.324009,1.726213,0.01465,1.384005,1.285874,0.081929,4.645035,0.005326,8.389176,2.154172,0.970802,8.216543,1.318969,9e-06,0.026613,1.258722,2.647935,1.83266,0.779472,3.895121,0.480147,1.012602,0.372739,0.006087,0.074715,0.010789,1.927451,0.137951,0.359547,1.960842,2.875713,0.00351,4.808808,6.76815,0.129901,0.145696,0.453414,3.619076,0.814478,3.767646,2.38886,0.027569,1.310965,2.582597,3.775245,6.659879,0.170197,0.537168,0.203614,4.217958,0.511881,0.376599,0.010424,0.170731,0.135709,0.930251,0.61978,1.089545,2.83405,3.867297,0.003139,0.061876,0.303742,0.204233,1.459188,0.041884,0.709359,0.298728,0.871289,0.132967,1.401066,1.380109,0.218742,1.731746,0.63917,0.012155,739.984009,5.852704,8.039051,15.053763,0.05433,1.365491,0.320253
